f	root:root	444	1	524362	3186	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/semantic-egress-config.v1.schema.json
f	root:root	444	1	524363	1461	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/semantic-model-assignment-request.v1.schema.json
f	root:root	444	1	524364	1103	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/send-session-message-request.v1.schema.json
f	root:root	444	1	524365	4294	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/session-task.v1.schema.json
f	root:root	444	1	524366	1423	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/skill-descriptor.v1.schema.json
f	root:root	444	1	524367	6023	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/skill-descriptor.v2.schema.json
f	root:root	444	1	524368	2902	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/source-lock.v3.schema.json
f	root:root	444	1	524369	7820	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/stage-result.v1.schema.json
f	root:root	444	1	524370	4707	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/state-cleanup-plan.v1.schema.json
f	root:root	444	1	524371	2036	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/state-cleanup-receipt.v1.schema.json
f	root:root	444	1	524372	520	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/suppress-context-restore-request.v1.schema.json
f	root:root	444	1	524373	3037	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/task-envelope.v1.schema.json
f	root:root	444	1	524374	737	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/update-session-status-request.v1.schema.json
f	root:root	444	1	524375	894	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/validate-collaboration-decision-request.v1.schema.json
f	root:root	444	1	524376	16414	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/workflow-plan.v1.schema.json
f	root:root	444	1	524377	2252	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/workflow-receipt.v1.schema.json
f	root:root	444	1	524378	1758	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/contracts/workflow-status-summary.v1.schema.json
f	root:root	444	1	524379	47444	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/host-integration.json
d	root:root	755	3	524380	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/mcp-server
d	root:root	755	2	524381	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/mcp-server/dist
f	root:root	444	1	524382	420583	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/mcp-server/dist/flowmarshal-profile-probe.mjs
f	root:root	444	1	524383	2055433	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/mcp-server/dist/server.mjs
f	root:root	444	1	524384	665176	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/mcp-server/dist/session-message-broker.mjs
d	root:root	755	2	524385	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/runtime
f	root:root	444	1	524386	148397	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/runtime/schema-validation.mjs
d	root:root	755	19	524387	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills
d	root:root	755	5	524388	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator
d	root:root	755	3	524389	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/contracts
f	root:root	444	1	524390	3357	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/contracts/acceptance-evidence-input.v1.schema.json
f	root:root	444	1	524391	2837	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/contracts/acceptance-evidence-report.v1.schema.json
f	root:root	444	1	524392	1112	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/contracts/acceptance-report-validation.v1.schema.json
d	root:root	755	2	524393	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/contracts/upstream
f	root:root	444	1	524394	3037	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/contracts/upstream/task-envelope.v1.schema.json
d	root:root	755	2	524395	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/integration
f	root:root	444	1	524396	2031	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/integration/provider-result.v1.schema.json
d	root:root	755	2	524397	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/scripts
f	root:root	444	1	524398	557	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/scripts/cli.mjs
f	root:root	444	1	524399	22291	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/scripts/core.mjs
f	root:root	444	1	524400	631	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/scripts/io.mjs
f	root:root	444	1	524401	1651	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/acceptance-evidence-validator/scripts/schema-validation.mjs
d	root:root	755	4	524402	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/blocker-diagnostician
d	root:root	755	2	524403	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/blocker-diagnostician/contracts
f	root:root	444	1	524404	3527	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/blocker-diagnostician/contracts/diagnosis-report.v1.schema.json
f	root:root	444	1	524405	8098	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/blocker-diagnostician/contracts/failure-episode-set.v1.schema.json
d	root:root	755	2	524406	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/blocker-diagnostician/integration
f	root:root	444	1	524407	2023	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/blocker-diagnostician/integration/provider-result.v1.schema.json
d	root:root	755	5	524408	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian
d	root:root	755	3	524409	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/contracts
f	root:root	444	1	524410	2566	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/contracts/change-scope-report.v1.schema.json
f	root:root	444	1	524411	1295	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/contracts/change-scope-request.v1.schema.json
d	root:root	755	2	524412	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/contracts/upstream
f	root:root	444	1	524413	3037	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/contracts/upstream/task-envelope.v1.schema.json
f	root:root	444	1	524414	1757	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/contracts/workspace-baseline.v1.schema.json
d	root:root	755	2	524415	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/integration
f	root:root	444	1	524416	1852	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/integration/provider-result.v1.schema.json
d	root:root	755	2	524417	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/scripts
f	root:root	444	1	524418	339	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/scripts/capture-workspace-baseline.mjs
f	root:root	444	1	524419	332	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/scripts/compare-change-scope.mjs
f	root:root	444	1	524420	21823	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/scripts/lib.mjs
f	root:root	444	1	524421	1289	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/change-scope-guardian/scripts/schema-validator.mjs
d	root:root	755	4	524422	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/codex-token-usage-analyzer
d	root:root	755	2	524423	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/codex-token-usage-analyzer/contracts
f	root:root	444	1	524424	630	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/codex-token-usage-analyzer/contracts/token-usage-report-request.v1.schema.json
f	root:root	444	1	524425	4627	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/codex-token-usage-analyzer/contracts/token-usage-report.v1.schema.json
d	root:root	755	2	524426	4096	/usr/lib/agent-governance-suite/protected-runtime/32a825d9da1c613e097e6246cf282b89777cc13d043fda3dd68113c1fc208edd/package/skills/codex-token-usage-analyzer/integration
